"","id10","N","dec10","grp10","anio","comuna"
"2032","I871",1,"Compresion de vena","",2004,"Quintero"
"2033","I889",1,"Linfadenitis inespecifica no especificada","",2004,"Quintero"
"2034","J010",1,"Sinusitis maxilar aguda","",2004,"Quintero"
"2035","J039",2,"Amigdalitis aguda, no especificada","",2004,"Quintero"
"2036","J040",1,"Laringitis aguda","",2004,"Quintero"
"2037","J050",3,"Laringitis obstructiva, aguda [crup]","",2004,"Quintero"
"2038","J068",1,"Otras infecciones agudas de sitios multiples de las vias respiratorias superiores","",2004,"Quintero"
"2039","J069",4,"Infeccion aguda de las vias respiratorias superiores, no especificada","",2004,"Quintero"
"2040","J118",1,"Influenza con otras manifestaciones, virus no identificado","",2004,"Quintero"
"2041","J121",3,"Neumonia debida a virus sincitial respiratorio","",2004,"Quintero"
"2042","J129",4,"Neumonia viral, no especificada","",2004,"Quintero"
"2043","J159",3,"Neumonia bacteriana, no especificada","",2004,"Quintero"
"2044","J180",9,"Bronconeumonia, no especificada","",2004,"Quintero"
"2045","J181",6,"Neumonia lobar, no especificada","",2004,"Quintero"
"2046","J189",59,"Neumonia, no especificada","",2004,"Quintero"
"2047","J208",2,"Bronquitis aguda debida a otros microorganismos especificados","",2004,"Quintero"
"2048","J209",39,"Bronquitis aguda, no especificada","",2004,"Quintero"
"2049","J342",2,"Desviacion del tabique nasal","",2004,"Quintero"
"2050","J350",5,"Amigdalitis cronica","",2004,"Quintero"
"2051","J352",7,"Hipertrofia de las adenoides","",2004,"Quintero"
"2052","J353",7,"Hipertrofia de las amigdalas con hipertrofia de las adenoides","",2004,"Quintero"
"2053","J358",7,"Otras enfermedades cronicas de las amigdalas y de las adenoides","",2004,"Quintero"
"2054","J370",1,"Laringitis cronica","",2004,"Quintero"
"2055","J390",1,"Absceso retrofaringeo y parafaringeo","",2004,"Quintero"
"2056","J392",2,"Otras enfermedades de la faringe","",2004,"Quintero"
"2057","J440",1,"Enfermedad pulmonar obstructiva cronica con infeccion aguda de las vias respiratorias inferiores","",2004,"Quintero"
"2058","J448",14,"Otras enfermedades pulmonares obstructivas cronicas especificadas","",2004,"Quintero"
"2059","J449",7,"Enfermedad pulmonar obstructiva cronica, no especificada","",2004,"Quintero"
"2060","J459",5,"Asma, no especificada","",2004,"Quintero"
"2061","J684",1,"Afecciones respiratorias cronicas debidas a inhalacion de gases, humos, vapores y sustancias quimicas","",2004,"Quintero"
"2062","J690",1,"Neumonitis debida a aspiracion de alimento o vomito","",2004,"Quintero"
"2063","J840",1,"Afecciones alveolares y alveoloparietales","",2004,"Quintero"
"2064","J841",1,"Otras enfermedades pulmonares intersticiales con fibrosis","",2004,"Quintero"
"2065","J852",5,"Absceso del pulmon sin neumonia","",2004,"Quintero"
"2066","J869",1,"Piotorax sin fistula","",2004,"Quintero"
"2067","J931",1,"Otros tipos de neumotorax espontaneo","",2004,"Quintero"
"2068","J942",1,"Hemotorax","",2004,"Quintero"
"2069","J961",1,"Insuficiencia respiratoria cronica","",2004,"Quintero"
"2070","J969",5,"Insuficiencia respiratoria, no especificada","",2004,"Quintero"
"2071","J984",2,"Otros trastornos del pulmon","",2004,"Quintero"
"2072","K001",1,"Dientes supernumerarios","",2004,"Quintero"
"2073","K047",8,"Absceso periapical sin fistula","",2004,"Quintero"
"2074","K052",1,"Periodontitis aguda","",2004,"Quintero"
"2075","K219",1,"Enfermedad del reflujo gastroesofagico sin esofagitis","",2004,"Quintero"
"2076","K251",1,"Ulcera gastrica aguda con perforacion","",2004,"Quintero"
"2077","K254",2,"Ulcera gastrica cronica o no especificada, con hemorragia","",2004,"Quintero"
"2078","K259",2,"Ulcera gastrica no especificada como aguda ni cronica, sin hemorragia ni perforacion","",2004,"Quintero"
"2079","K264",1,"Ulcera duodenal cronica o no especificada, con hemorragia","",2004,"Quintero"
"2080","K279",2,"Ulcera peptica, de sitio no especificado no especificada como aguda ni cronica, sin hemorragia ni perforacion","",2004,"Quintero"
"2081","K291",6,"Otras gastritis agudas","",2004,"Quintero"
"2082","K292",1,"Gastritis alcoholica","",2004,"Quintero"
"2083","K351",1,"Apendicitis aguda con absceso peritoneal","",2004,"Quintero"
"2084","K359",65,"Apendicitis aguda, no especificada","",2004,"Quintero"
"2085","K389",1,"Enfermedad del apendice, no especificada","",2004,"Quintero"
"2086","K402",1,"Hernia inguinal bilateral, sin obstruccion ni gangrena","",2004,"Quintero"
"2087","K403",2,"Hernia inguinal unilateral o no especificada, con obstruccion, sin gangrena","",2004,"Quintero"
"2088","K409",40,"Hernia inguinal unilateral o no especificada, sin obstrucion ni gangrena","",2004,"Quintero"
"2089","K419",1,"Hernia femoral unilateral o no especificada, sin obstruccion ni gangrena","",2004,"Quintero"
"2090","K429",6,"Hernia umbilical sin obstruccion ni gangrena","",2004,"Quintero"
"2091","K439",5,"Hernia ventral sin obstruccion ni gangrena","",2004,"Quintero"
"2092","K469",1,"Hernia abdominal no especificada, sin obstruccion ni gangrena","",2004,"Quintero"
"2093","K519",5,"Colitis ulcerativa, sin otra especificacion","",2004,"Quintero"
"2094","K528",1,"Otras colitis y gastroenteritis no infecciosas especificadas","",2004,"Quintero"
"2095","K529",6,"Colitis y gastroenteritis no infecciosas, no especificadas","",2004,"Quintero"
"2096","K550",1,"Trastorno vascular agudo de los intestinos","",2004,"Quintero"
"2097","K560",1,"Ileo paralitico","",2004,"Quintero"
"2098","K561",1,"Invaginacion","",2004,"Quintero"
"2099","K565",1,"Adherencias [bridas] intestinales con obstruccion","",2004,"Quintero"
"2100","K566",6,"Otras obstrucciones intestinales y las no especificadas","",2004,"Quintero"
"2101","K579",1,"Enfermedad diverticular del intestino, parte no especificada, sin perforacion ni absceso","",2004,"Quintero"
"2102","K590",3,"Constipacion","",2004,"Quintero"
"2103","K593",1,"Megacolon, no clasificado en otra parte","",2004,"Quintero"
"2104","K599",1,"Trastorno funcional intestinal, no especificado","",2004,"Quintero"
"2105","K610",3,"Absceso anal","",2004,"Quintero"
"2106","K659",1,"Peritonitis, no especificada","",2004,"Quintero"
"2107","K701",1,"Hepatitis alcoholica","",2004,"Quintero"
"2108","K703",1,"Cirrosis hepatica alcoholica","",2004,"Quintero"
"2109","K704",1,"Insuficiencia hepatica alcoholica","",2004,"Quintero"
"2110","K709",1,"Enfermedad hepatica alcoholica, no especificada","",2004,"Quintero"
"2111","K719",1,"Enfermedad toxica del higado, no especificada","",2004,"Quintero"
"2112","K720",1,"Insuficiencia hepatica aguda o subaguda","",2004,"Quintero"
"2113","K721",1,"Insuficiencia hepatica cronica","",2004,"Quintero"
"2114","K729",2,"Insuficiencia hepatica, no especificada","",2004,"Quintero"
"2115","K746",6,"Otras cirrosis del higado y la no especificadas","",2004,"Quintero"
"2116","K769",1,"Enfermedad del higado, no especificada","",2004,"Quintero"
"2117","K800",2,"Calculo de la vesicula biliar con colecistitis aguda","",2004,"Quintero"
"2118","K801",5,"Calculo de la vesicula biliar con otra colecistitis","",2004,"Quintero"
"2119","K802",25,"Calculo de la vesicula biliar sin colecistitis","",2004,"Quintero"
"2120","K805",6,"Calculo de conducto biliar sin colangitis ni colecistitis","",2004,"Quintero"
"2121","K810",5,"Colecistitis aguda","",2004,"Quintero"
"2122","K811",1,"Colecistitis cronica","",2004,"Quintero"
"2123","K819",1,"Colecistitis, no especificada","",2004,"Quintero"
"2124","K830",2,"Colangitis","",2004,"Quintero"
"2125","K909",1,"Malabsorcion intestinal, no especificada","",2004,"Quintero"
"2126","K920",13,"Hematemesis","",2004,"Quintero"
"2127","K921",1,"Melena","",2004,"Quintero"
"2128","L020",1,"Absceso cutaneo, furunculo y antrax de la cara","",2004,"Quintero"
"2129","L021",2,"Absceso cutaneo, furunculo y antrax de la cuello","",2004,"Quintero"
"2130","L022",1,"Absceso cutaneo, furunculo y antrax del tronco","",2004,"Quintero"
"2131","L023",1,"Absceso cutaneo, furunculo y antrax de gluteos","",2004,"Quintero"
"2132","L024",3,"Absceso cutaneo, furunculo y antrax de miembro","",2004,"Quintero"
"2133","L029",1,"Absceso cutaneo, furunculo y antrax de sitio no especificado","",2004,"Quintero"
"2134","L031",15,"Celulitis de otras partes de los miembros","",2004,"Quintero"
"2135","L032",6,"Celulitis de la cara","",2004,"Quintero"
"2136","L038",1,"Celulitis de otros sitios","",2004,"Quintero"
"2137","L040",1,"Linfadenitis aguda de cara, cabeza y cuello","",2004,"Quintero"
"2138","L088",1,"Otras infecciones locales especificadas de la piel y del tejido subcutaneo","",2004,"Quintero"
"2139","L089",2,"Infeccion local de la piel y del tejido subcutaneo, no especificada","",2004,"Quintero"
"2140","L208",1,"Otras dermatitis atopicas","",2004,"Quintero"
"2141","L500",1,"Urticaria alergica","",2004,"Quintero"
"2142","L720",1,"Quiste epidermico","",2004,"Quintero"
"2143","L721",1,"Quiste tricodermico","",2004,"Quintero"
"2144","L905",1,"Fibrosis y afecciones cicatriciales de la piel","",2004,"Quintero"
"2145","M009",2,"Artritis piogena, no especificada","",2004,"Quintero"
"2146","M082",1,"Artritis juvenil de comienzo generalizado","",2004,"Quintero"
"2147","M109",1,"Gota, no especificada","",2004,"Quintero"
"2148","M161",3,"Otras coxartrosis primarias","",2004,"Quintero"
"2149","M169",5,"Coxartrosis, no especificada","",2004,"Quintero"
"2150","M179",1,"Gonartrosis, no especificada","",2004,"Quintero"
"2151","M201",3,"Hallux valgus (adquirido)","",2004,"Quintero"
"2152","M204",3,"Otro(s) dedo(s) del pie en martillo (adquiridos)","",2004,"Quintero"
"2153","M205",1,"Otras deformidades (adquiridas) del (de los) dedo(s) del pie","",2004,"Quintero"
"2154","M211",1,"Deformidad en varo, no clasificada en otra","",2004,"Quintero"
"2155","M220",1,"Luxacion recidivante de la rotula","",2004,"Quintero"
"2156","M222",1,"Trastornos rotulofemorales","",2004,"Quintero"
"2157","M231",1,"Menisco discoide (congenito)","",2004,"Quintero"
"2158","M232",4,"Trastorno del menisco debido a desgarro o lesion antigua","",2004,"Quintero"
"2159","M233",2,"Otros trastornos de los meniscos","",2004,"Quintero"
"2160","M239",6,"Trastornos interno de la rodilla, no especificado","",2004,"Quintero"
"2161","M316",1,"Otras arteritis de celulas gigantes","",2004,"Quintero"
"2162","M321",1,"Lupus eritematoso sistemico con compromiso de organos o sistemas","",2004,"Quintero"
"2163","M329",1,"Lupus eritematoso sistemico, sin otra especificacion","",2004,"Quintero"
"2164","M512",3,"Otros desplazamientos especificados de disco intervertebral","",2004,"Quintero"
"2165","M518",1,"Otros trastornos especificados de los discos intervertebrales","",2004,"Quintero"
"2166","M544",2,"Lumbago con ciatica","",2004,"Quintero"
"2167","M545",3,"Lumbago no especificado","",2004,"Quintero"
"2168","M602",1,"Granuloma por cuerpo extraño en tejido blando, no clasificado en otra parte","",2004,"Quintero"
"2169","M653",1,"Dedo en gatillo","",2004,"Quintero"
"2170","M659",1,"Sinovitis y tenosinovitis, no especificada","",2004,"Quintero"
"2171","M662",1,"Ruptura espontanea de tendones extensores","",2004,"Quintero"
"2172","M674",1,"Ganglion","",2004,"Quintero"
"2173","M703",1,"Otras bursitis del codo","",2004,"Quintero"
"2174","M713",1,"Otros quistes de la bolsa serosa","",2004,"Quintero"
"2175","M720",2,"Fibromatosis de la aponeurosis palmar [dupuytren]","",2004,"Quintero"
"2176","M751",2,"Sindrome de manguito rotatorio","",2004,"Quintero"
"2177","M752",1,"Tendinitis de biceps","",2004,"Quintero"
"2178","M866",1,"Otras osteomielitis cronicas","",2004,"Quintero"
"2179","M869",4,"Osteomielitis, no especificada","",2004,"Quintero"
"2180","M898",1,"Otros trastornos especificados del hueso","",2004,"Quintero"
"2181","M899",2,"Trastorno del hueso, no especificado","",2004,"Quintero"
"2182","M931",1,"Enfermedad de kienbÃ–ck del adulto","",2004,"Quintero"
"2183","M948",1,"Otros trastornos especificados del cartilago","",2004,"Quintero"
"2184","N009",1,"Sindrome nefritico agudo: no especificada","",2004,"Quintero"
"2185","N029",1,"Hematuria recurrente y persistente: no especificada","",2004,"Quintero"
"2186","N049",2,"Sindrome nefrotico: no especificada","",2004,"Quintero"
"2187","N059",1,"Sindrome nefritico no especificado: no especificada","",2004,"Quintero"
"2188","N119",1,"Nefritis tubulointersticial cronica, sin otra especificacion","",2004,"Quintero"
"2189","N138",1,"Otras uropatias obstructivas por reflujo","",2004,"Quintero"
"2190","N189",30,"Insuficiencia renal cronica, no especificada","",2004,"Quintero"
"2191","N200",2,"Calculo del riñon","",2004,"Quintero"
"2192","N201",2,"Calculo del ureter","",2004,"Quintero"
"2193","N210",1,"Calculo en la vejiga","",2004,"Quintero"
"2194","N368",1,"Otros trastornos especificados de la uretra","",2004,"Quintero"
"2195","N390",20,"Infeccion de vias urinarias, sitio no especificado","",2004,"Quintero"
"2196","N393",3,"Incontinencia urinaria por tension","",2004,"Quintero"
"2197","N410",1,"Prostatitis aguda","",2004,"Quintero"
"2198","N433",1,"Hidrocele, no especificado","",2004,"Quintero"
"2199","N459",2,"Orquitis, epididimitis y orquiepididimitis sin absceso","",2004,"Quintero"
"2200","N486",2,"Induracion plastica del pene","",2004,"Quintero"
"2201","N508",1,"Otros trastornos especificados de los organos genitales masculinos","",2004,"Quintero"
"2202","N601",1,"Mastopatia quistica difusa","",2004,"Quintero"
"2203","N603",1,"Fibroesclerosis de mama","",2004,"Quintero"
"2204","N649",1,"Trastorno de la mama, no especificado","",2004,"Quintero"
"2205","N701",1,"Salpingitis y ooforitis cronica","",2004,"Quintero"
"2206","N709",4,"Salpingitis y ooforitis, no especificadas","",2004,"Quintero"
"2207","N739",12,"Enfermedad inflamatoria pelvica femenina, no especificada","",2004,"Quintero"
"2208","N750",2,"Quiste de la glandula de bartholin","",2004,"Quintero"
"2209","N758",3,"Otras enfermedades de la glandula de bartholin","",2004,"Quintero"
"2210","N800",2,"Endometriosis del utero","",2004,"Quintero"
"2211","N813",1,"Prolapso uterovaginal completo","",2004,"Quintero"
"2212","N819",8,"Prolapso genital femenino, no especificado","",2004,"Quintero"
"2213","N832",3,"Otros quistes ovaricos y los no especificados","",2004,"Quintero"
"2214","N841",1,"Polipo del cuello del utero","",2004,"Quintero"
"2215","N850",1,"Hiperplasia de glandula del endometrio","",2004,"Quintero"
"2216","N854",1,"Mala posicion del utero","",2004,"Quintero"
"2217","N858",1,"Otros trastornos no inflamatorios especificados del utero","",2004,"Quintero"
"2218","N871",3,"Displasia cervical moderada","",2004,"Quintero"
"2219","N895",1,"Estrechez y atresia de la vagina","",2004,"Quintero"
"2220","N898",2,"Otros trastornos especificados no inflamatorios de la vagina","",2004,"Quintero"
"2221","N921",13,"Menstruacion excesiva y frecuente con ciclo irregular","",2004,"Quintero"
"2222","N939",1,"Hemorragia vaginal y uterina anormal, no especificada","",2004,"Quintero"
"2223","N943",1,"Sindrome de tension premenstrual","",2004,"Quintero"
"2224","N950",3,"Hemorragia postmenopausica","",2004,"Quintero"
"2225","N958",1,"Otros trastornos menopausicos y perimenopausicos especificados","",2004,"Quintero"
"2226","N979",1,"Infertilidad femenina, no especificada","",2004,"Quintero"
"2227","O001",1,"Embarazo tubarico","",2004,"Quintero"
"2228","O009",2,"Embarazo ectopico, no especificado","",2004,"Quintero"
"2229","O020",2,"Detencion del desarrollo del huevo y mola no hidatiforme","",2004,"Quintero"
"2230","O021",12,"Aborto retenido","",2004,"Quintero"
"2231","O030",6,"Aborto espontaneo: incompleto, complicado con infeccion genital y pelviana","",2004,"Quintero"
"2232","O034",7,"Aborto espontaneo: incompleto, sin complicacion","",2004,"Quintero"
"2233","O039",1,"Aborto espontaneo: completo o no especificado, sin complicacion","",2004,"Quintero"
"2234","O063",1,"Aborto no especificado: incompleto, con otras complicaciones especificadas y las no especificadas","",2004,"Quintero"
"2235","O064",2,"Aborto no especificado: incompleto, sin complicacion","",2004,"Quintero"
"2236","O065",1,"Aborto no especificado: completo o no especificado, complicado con infeccion genital y pelviana","",2004,"Quintero"
"2237","O069",7,"Aborto no especificado: completo o no especificado, sin complicacion","",2004,"Quintero"
